Time_s,Altitude_m,Velocity_ms,Mass_kg,Acceleration_ms2,AccelG,Thrust_N,Drag_N,MachNumber,AtmDensity_kgm3,AtmPressure_Pa,CombTemp_K,CombPressure_Pa,NetForce_N
269.3,224739.468972,235.585692,71079.772167,-7.60077921,-0.77506378,110100.00,0.000000,0.79848102,0.0000000000,0.0000,3300.00,4140000.00,-540261.654741
269.4,224763.027541,234.825614,71077.342064,-7.60066089,-0.77505171,110100.00,0.000000,0.79590486,0.0000000000,0.0000,3300.00,4140000.00,-540234.774202
269.5,224786.510102,234.065548,71074.911962,-7.60054278,-0.77503967,110100.00,0.000000,0.79332873,0.0000000000,0.0000,3300.00,4140000.00,-540207.909018
269.6,224809.916657,233.305494,71072.481859,-7.60042488,-0.77502765,110100.00,0.000000,0.79075264,0.0000000000,0.0000,3300.00,4140000.00,-540181.059188
269.7,224833.247207,232.545452,71070.051756,-7.60030718,-0.77501565,110100.00,0.000000,0.78817660,0.0000000000,0.0000,3300.00,4140000.00,-540154.224708
269.8,224856.501752,231.785421,71067.621653,-7.60018969,-0.77500367,110100.00,0.000000,0.78560059,0.0000000000,0.0000,3300.00,4140000.00,-540127.405577
269.9,224879.680294,231.025402,71065.191550,-7.60007241,-0.77499171,110100.00,0.000000,0.78302463,0.0000000000,0.0000,3300.00,4140000.00,-540100.601792
270.0,224902.782834,230.265395,71062.761447,-7.59995534,-0.77497977,110100.00,0.000000,0.78044870,0.0000000000,0.0000,3300.00,4140000.00,-540073.813352
270.1,224925.809374,229.505399,71060.331344,-7.59983848,-0.77496785,110100.00,0.000000,0.77787281,0.0000000000,0.0000,3300.00,4140000.00,-540047.040253
270.2,224948.759914,228.745415,71057.901241,-7.59972182,-0.77495596,110100.00,0.000000,0.77529697,0.0000000000,0.0000,3300.00,4140000.00,-540020.282494
270.3,224971.634455,227.985443,71055.471138,-7.59960537,-0.77494408,110100.00,0.000000,0.77272116,0.0000000000,0.0000,3300.00,4140000.00,-539993.540072
270.4,224994.432999,227.225483,71053.041035,-7.59948913,-0.77493223,110100.00,0.000000,0.77014539,0.0000000000,0.0000,3300.00,4140000.00,-539966.812985
270.5,225017.155548,226.465534,71050.610932,-7.59937310,-0.77492040,110100.00,0.000000,0.76756966,0.0000000000,0.0000,3300.00,4140000.00,-539940.101231
270.6,225039.802101,225.705596,71048.180829,-7.59925727,-0.77490858,110100.00,0.000000,0.76499397,0.0000000000,0.0000,3300.00,4140000.00,-539913.404808
270.7,225062.372661,224.945671,71045.750726,-7.59914165,-0.77489679,110100.00,0.000000,0.76241832,0.0000000000,0.0000,3300.00,4140000.00,-539886.723713
270.8,225084.867228,224.185756,71043.320624,-7.59902624,-0.77488503,110100.00,0.000000,0.75984271,0.0000000000,0.0000,3300.00,4140000.00,-539860.057944
270.9,225107.285803,223.425854,71040.890521,-7.59891104,-0.77487328,110100.00,0.000000,0.75726714,0.0000000000,0.0000,3300.00,4140000.00,-539833.407499
271.0,225129.628389,222.665963,71038.460418,-7.59879605,-0.77486155,110100.00,0.000000,0.75469161,0.0000000000,0.0000,3300.00,4140000.00,-539806.772376
271.1,225151.894985,221.906083,71036.030315,-7.59868126,-0.77484985,110100.00,0.000000,0.75211612,0.0000000000,0.0000,3300.00,4140000.00,-539780.152573
271.2,225174.085593,221.146215,71033.600212,-7.59856669,-0.77483816,110100.00,0.000000,0.74954066,0.0000000000,0.0000,3300.00,4140000.00,-539753.548086
271.3,225196.200215,220.386358,71031.170109,-7.59845231,-0.77482650,110100.00,0.000000,0.74696525,0.0000000000,0.0000,3300.00,4140000.00,-539726.958915
271.4,225218.238851,219.626513,71028.740006,-7.59833815,-0.77481486,110100.00,0.000000,0.74438987,0.0000000000,0.0000,3300.00,4140000.00,-539700.385056
271.5,225240.201502,218.866679,71026.309903,-7.59822420,-0.77480324,110100.00,0.000000,0.74181453,0.0000000000,0.0000,3300.00,4140000.00,-539673.826509
271.6,225262.088170,218.106857,71023.879800,-7.59811045,-0.77479164,110100.00,0.000000,0.73923923,0.0000000000,0.0000,3300.00,4140000.00,-539647.283269
271.7,225283.898856,217.347046,71021.449697,-7.59799691,-0.77478006,110100.00,0.000000,0.73666397,0.0000000000,0.0000,3300.00,4140000.00,-539620.755336
271.8,225305.633560,216.587246,71019.019594,-7.59788358,-0.77476851,110100.00,0.000000,0.73408875,0.0000000000,0.0000,3300.00,4140000.00,-539594.242706
271.9,225327.292285,215.827458,71016.589491,-7.59777045,-0.77475697,110100.00,0.000000,0.73151356,0.0000000000,0.0000,3300.00,4140000.00,-539567.745379
272.0,225348.875031,215.067681,71014.159388,-7.59765754,-0.77474546,110100.00,0.000000,0.72893842,0.0000000000,0.0000,3300.00,4140000.00,-539541.263351
272.1,225370.381799,214.307915,71011.729286,-7.59754483,-0.77473396,110100.00,0.000000,0.72636331,0.0000000000,0.0000,3300.00,4140000.00,-539514.796620
272.2,225391.812590,213.548160,71009.299183,-7.59743233,-0.77472249,110100.00,0.000000,0.72378824,0.0000000000,0.0000,3300.00,4140000.00,-539488.345184
272.3,225413.167406,212.788417,71006.869080,-7.59732003,-0.77471104,110100.00,0.000000,0.72121321,0.0000000000,0.0000,3300.00,4140000.00,-539461.909042
272.4,225434.446248,212.028685,71004.438977,-7.59720795,-0.77469961,110100.00,0.000000,0.71863821,0.0000000000,0.0000,3300.00,4140000.00,-539435.488190
272.5,225455.649116,211.268964,71002.008874,-7.59709607,-0.77468820,110100.00,0.000000,0.71606326,0.0000000000,0.0000,3300.00,4140000.00,-539409.082627
272.6,225476.776013,210.509255,70999.578771,-7.59698440,-0.77467682,110100.00,0.000000,0.71348834,0.0000000000,0.0000,3300.00,4140000.00,-539382.692350
272.7,225497.826938,209.749556,70997.148668,-7.59687294,-0.77466545,110100.00,0.000000,0.71091346,0.0000000000,0.0000,3300.00,4140000.00,-539356.317357
272.8,225518.801894,208.989869,70994.718565,-7.59676168,-0.77465411,110100.00,0.000000,0.70833862,0.0000000000,0.0000,3300.00,4140000.00,-539329.957646
272.9,225539.700881,208.230193,70992.288462,-7.59665063,-0.77464278,110100.00,0.000000,0.70576382,0.0000000000,0.0000,3300.00,4140000.00,-539303.613215
273.0,225560.523900,207.470528,70989.858359,-7.59653979,-0.77463148,110100.00,0.000000,0.70318905,0.0000000000,0.0000,3300.00,4140000.00,-539277.284061
273.1,225581.270953,206.710874,70987.428256,-7.59642916,-0.77462020,110100.00,0.000000,0.70061432,0.0000000000,0.0000,3300.00,4140000.00,-539250.970183
273.2,225601.942040,205.951231,70984.998153,-7.59631874,-0.77460894,110100.00,0.000000,0.69803963,0.0000000000,0.0000,3300.00,4140000.00,-539224.671578
273.3,225622.537163,205.191599,70982.568050,-7.59620852,-0.77459770,110100.00,0.000000,0.69546498,0.0000000000,0.0000,3300.00,4140000.00,-539198.388245
273.4,225643.056323,204.431978,70980.137948,-7.59609851,-0.77458648,110100.00,0.000000,0.69289036,0.0000000000,0.0000,3300.00,4140000.00,-539172.120180
273.5,225663.499521,203.672368,70977.707845,-7.59598871,-0.77457528,110100.00,0.000000,0.69031578,0.0000000000,0.0000,3300.00,4140000.00,-539145.867381
273.6,225683.866758,202.912770,70975.277742,-7.59587911,-0.77456411,110100.00,0.000000,0.68774124,0.0000000000,0.0000,3300.00,4140000.00,-539119.629848
273.7,225704.158035,202.153182,70972.847639,-7.59576973,-0.77455295,110100.00,0.000000,0.68516673,0.0000000000,0.0000,3300.00,4140000.00,-539093.407576
273.8,225724.373353,201.393605,70970.417536,-7.59566055,-0.77454182,110100.00,0.000000,0.68259226,0.0000000000,0.0000,3300.00,4140000.00,-539067.200565
273.9,225744.512714,200.634039,70967.987433,-7.59555158,-0.77453071,110100.00,0.000000,0.68001783,0.0000000000,0.0000,3300.00,4140000.00,-539041.008812
274.0,225764.576117,199.874483,70965.557330,-7.59544281,-0.77451962,110100.00,0.000000,0.67744344,0.0000000000,0.0000,3300.00,4140000.00,-539014.832315
274.1,225784.563566,199.114939,70963.127227,-7.59533426,-0.77450855,110100.00,0.000000,0.67486908,0.0000000000,0.0000,3300.00,4140000.00,-538988.671071
274.2,225804.475060,198.355406,70960.697124,-7.59522591,-0.77449750,110100.00,0.000000,0.67229476,0.0000000000,0.0000,3300.00,4140000.00,-538962.525079
274.3,225824.310600,197.595883,70958.267021,-7.59511776,-0.77448647,110100.00,0.000000,0.66972048,0.0000000000,0.0000,3300.00,4140000.00,-538936.394336
274.4,225844.070189,196.836371,70955.836918,-7.59500983,-0.77447547,110100.00,0.000000,0.66714623,0.0000000000,0.0000,3300.00,4140000.00,-538910.278840
274.5,225863.753826,196.076870,70953.406815,-7.59490210,-0.77446448,110100.00,0.000000,0.66457202,0.0000000000,0.0000,3300.00,4140000.00,-538884.178590
274.6,225883.361513,195.317380,70950.976712,-7.59479458,-0.77445352,110100.00,0.000000,0.66199785,0.0000000000,0.0000,3300.00,4140000.00,-538858.093582
274.7,225902.893251,194.557901,70948.546610,-7.59468727,-0.77444257,110100.00,0.000000,0.65942371,0.0000000000,0.0000,3300.00,4140000.00,-538832.023816
274.8,225922.349041,193.798432,70946.116507,-7.59458017,-0.77443165,110100.00,0.000000,0.65684961,0.0000000000,0.0000,3300.00,4140000.00,-538805.969287
274.9,225941.728884,193.038974,70943.686404,-7.59447327,-0.77442075,110100.00,0.000000,0.65427554,0.0000000000,0.0000,3300.00,4140000.00,-538779.929995
275.0,225961.032781,192.279527,70941.256301,-7.59436658,-0.77440987,110100.00,0.000000,0.65170152,0.0000000000,0.0000,3300.00,4140000.00,-538753.905938
275.1,225980.260734,191.520090,70938.826198,-7.59426010,-0.77439901,110100.00,0.000000,0.64912752,0.0000000000,0.0000,3300.00,4140000.00,-538727.897113
275.2,225999.412743,190.760664,70936.396095,-7.59415382,-0.77438818,110100.00,0.000000,0.64655357,0.0000000000,0.0000,3300.00,4140000.00,-538701.903517
275.3,226018.488810,190.001249,70933.965992,-7.59404775,-0.77437736,110100.00,0.000000,0.64397965,0.0000000000,0.0000,3300.00,4140000.00,-538675.925150
275.4,226037.488934,189.241844,70931.535889,-7.59394189,-0.77436657,110100.00,0.000000,0.64140576,0.0000000000,0.0000,3300.00,4140000.00,-538649.962008
275.5,226056.413119,188.482450,70929.105786,-7.59383624,-0.77435579,110100.00,0.000000,0.63883191,0.0000000000,0.0000,3300.00,4140000.00,-538624.014090
275.6,226075.261364,187.723066,70926.675683,-7.59373080,-0.77434504,110100.00,0.000000,0.63625810,0.0000000000,0.0000,3300.00,4140000.00,-538598.081393
275.7,226094.033670,186.963693,70924.245580,-7.59362556,-0.77433431,110100.00,0.000000,0.63368433,0.0000000000,0.0000,3300.00,4140000.00,-538572.163916
275.8,226112.730040,186.204330,70921.815477,-7.59352053,-0.77432360,110100.00,0.000000,0.63111058,0.0000000000,0.0000,3300.00,4140000.00,-538546.261656
275.9,226131.350473,185.444978,70919.385374,-7.59341570,-0.77431291,110100.00,0.000000,0.62853688,0.0000000000,0.0000,3300.00,4140000.00,-538520.374611
276.0,226149.894971,184.685637,70916.955271,-7.59331109,-0.77430224,110100.00,0.000000,0.62596321,0.0000000000,0.0000,3300.00,4140000.00,-538494.502779
276.1,226168.363534,183.926306,70914.525169,-7.59320668,-0.77429160,110100.00,0.000000,0.62338957,0.0000000000,0.0000,3300.00,4140000.00,-538468.646158
276.2,226186.756165,183.166985,70912.095066,-7.59310248,-0.77428097,110100.00,0.000000,0.62081598,0.0000000000,0.0000,3300.00,4140000.00,-538442.804746
276.3,226205.072863,182.407675,70909.664963,-7.59299848,-0.77427037,110100.00,0.000000,0.61824241,0.0000000000,0.0000,3300.00,4140000.00,-538416.978540
276.4,226223.313631,181.648375,70907.234860,-7.59289470,-0.77425978,110100.00,0.000000,0.61566888,0.0000000000,0.0000,3300.00,4140000.00,-538391.167538
276.5,226241.478468,180.889085,70904.804757,-7.59279112,-0.77424922,110100.00,0.000000,0.61309539,0.0000000000,0.0000,3300.00,4140000.00,-538365.371740
276.6,226259.567377,180.129806,70902.374654,-7.59268775,-0.77423868,110100.00,0.000000,0.61052193,0.0000000000,0.0000,3300.00,4140000.00,-538339.591141
276.7,226277.580357,179.370538,70899.944551,-7.59258458,-0.77422816,110100.00,0.000000,0.60794851,0.0000000000,0.0000,3300.00,4140000.00,-538313.825740
276.8,226295.517411,178.611279,70897.514448,-7.59248162,-0.77421766,110100.00,0.000000,0.60537512,0.0000000000,0.0000,3300.00,4140000.00,-538288.075536
276.9,226313.378539,177.852031,70895.084345,-7.59237887,-0.77420718,110100.00,0.000000,0.60280177,0.0000000000,0.0000,3300.00,4140000.00,-538262.340525
277.0,226331.163742,177.092793,70892.654242,-7.59227633,-0.77419673,110100.00,0.000000,0.60022845,0.0000000000,0.0000,3300.00,4140000.00,-538236.620707
277.1,226348.873021,176.333565,70890.224139,-7.59217399,-0.77418629,110100.00,0.000000,0.59765516,0.0000000000,0.0000,3300.00,4140000.00,-538210.916078
277.2,226366.506378,175.574348,70887.794036,-7.59207186,-0.77417588,110100.00,0.000000,0.59508191,0.0000000000,0.0000,3300.00,4140000.00,-538185.226637
277.3,226384.063813,174.815141,70885.363933,-7.59196994,-0.77416548,110100.00,0.000000,0.59250870,0.0000000000,0.0000,3300.00,4140000.00,-538159.552381
277.4,226401.545327,174.055944,70882.933831,-7.59186823,-0.77415511,110100.00,0.000000,0.58993552,0.0000000000,0.0000,3300.00,4140000.00,-538133.893308
277.5,226418.950921,173.296757,70880.503728,-7.59176672,-0.77414476,110100.00,0.000000,0.58736237,0.0000000000,0.0000,3300.00,4140000.00,-538108.249418
277.6,226436.280597,172.537580,70878.073625,-7.59166542,-0.77413443,110100.00,0.000000,0.58478926,0.0000000000,0.0000,3300.00,4140000.00,-538082.620706
277.7,226453.534355,171.778414,70875.643522,-7.59156433,-0.77412412,110100.00,0.000000,0.58221619,0.0000000000,0.0000,3300.00,4140000.00,-538057.007171
277.8,226470.712196,171.019257,70873.213419,-7.59146344,-0.77411384,110100.00,0.000000,0.57964314,0.0000000000,0.0000,3300.00,4140000.00,-538031.408812
277.9,226487.814122,170.260111,70870.783316,-7.59136277,-0.77410357,110100.00,0.000000,0.57707014,0.0000000000,0.0000,3300.00,4140000.00,-538005.825625
278.0,226504.840133,169.500975,70868.353213,-7.59126229,-0.77409332,110100.00,0.000000,0.57449716,0.0000000000,0.0000,3300.00,4140000.00,-537980.257610
278.1,226521.790231,168.741848,70865.923110,-7.59116203,-0.77408310,110100.00,0.000000,0.57192422,0.0000000000,0.0000,3300.00,4140000.00,-537954.704763
278.2,226538.664415,167.982732,70863.493007,-7.59106197,-0.77407290,110100.00,0.000000,0.56935131,0.0000000000,0.0000,3300.00,4140000.00,-537929.167083
278.3,226555.462689,167.223626,70861.062904,-7.59096212,-0.77406271,110100.00,0.000000,0.56677844,0.0000000000,0.0000,3300.00,4140000.00,-537903.644568
278.4,226572.185051,166.464530,70858.632801,-7.59086248,-0.77405255,110100.00,0.000000,0.56420560,0.0000000000,0.0000,3300.00,4140000.00,-537878.137215
278.5,226588.831504,165.705444,70856.202698,-7.59076305,-0.77404241,110100.00,0.000000,0.56163280,0.0000000000,0.0000,3300.00,4140000.00,-537852.645023
278.6,226605.402049,164.946367,70853.772595,-7.59066382,-0.77403230,110100.00,0.000000,0.55906003,0.0000000000,0.0000,3300.00,4140000.00,-537827.167989
278.7,226621.896685,164.187301,70851.342493,-7.59056480,-0.77402220,110100.00,0.000000,0.55648729,0.0000000000,0.0000,3300.00,4140000.00,-537801.706112
278.8,226638.315416,163.428244,70848.912390,-7.59046598,-0.77401212,110100.00,0.000000,0.55391459,0.0000000000,0.0000,3300.00,4140000.00,-537776.259389
278.9,226654.658240,162.669198,70846.482287,-7.59036738,-0.77400207,110100.00,0.000000,0.55134192,0.0000000000,0.0000,3300.00,4140000.00,-537750.827818
279.0,226670.925160,161.910161,70844.052184,-7.59026898,-0.77399203,110100.00,0.000000,0.54876928,0.0000000000,0.0000,3300.00,4140000.00,-537725.411398
279.1,226687.116176,161.151134,70841.622081,-7.59017078,-0.77398202,110100.00,0.000000,0.54619668,0.0000000000,0.0000,3300.00,4140000.00,-537700.010125
279.2,226703.231289,160.392117,70839.191978,-7.59007280,-0.77397203,110100.00,0.000000,0.54362411,0.0000000000,0.0000,3300.00,4140000.00,-537674.623999
279.3,226719.270501,159.633110,70836.761875,-7.58997502,-0.77396206,110100.00,0.000000,0.54105157,0.0000000000,0.0000,3300.00,4140000.00,-537649.253017
279.4,226735.233812,158.874112,70834.331772,-7.58987745,-0.77395211,110100.00,0.000000,0.53847907,0.0000000000,0.0000,3300.00,4140000.00,-537623.897176
279.5,226751.121223,158.115125,70831.901669,-7.58978008,-0.77394218,110100.00,0.000000,0.53590660,0.0000000000,0.0000,3300.00,4140000.00,-537598.556476
279.6,226766.932736,157.356147,70829.471566,-7.58968292,-0.77393227,110100.00,0.000000,0.53333416,0.0000000000,0.0000,3300.00,4140000.00,-537573.230913
279.7,226782.668350,156.597178,70827.041463,-7.58958597,-0.77392239,110100.00,0.000000,0.53076175,0.0000000000,0.0000,3300.00,4140000.00,-537547.920486
279.8,226798.328068,155.838220,70824.611360,-7.58948923,-0.77391252,110100.00,0.000000,0.52818938,0.0000000000,0.0000,3300.00,4140000.00,-537522.625193
279.9,226813.911890,155.079271,70822.181257,-7.58939269,-0.77390268,110100.00,0.000000,0.52561704,0.0000000000,0.0000,3300.00,4140000.00,-537497.345032
280.0,226829.419817,154.320332,70819.751155,-7.58929636,-0.77389285,110100.00,0.000000,0.52304473,0.0000000000,0.0000,3300.00,4140000.00,-537472.080000
280.1,226844.851850,153.561402,70817.321052,-7.58920024,-0.77388305,110100.00,0.000000,0.52047246,0.0000000000,0.0000,3300.00,4140000.00,-537446.830096
280.2,226860.207991,152.802482,70814.890949,-7.58910433,-0.77387327,110100.00,0.000000,0.51790022,0.0000000000,0.0000,3300.00,4140000.00,-537421.595318
280.3,226875.488239,152.043571,70812.460846,-7.58900862,-0.77386351,110100.00,0.000000,0.51532801,0.0000000000,0.0000,3300.00,4140000.00,-537396.375663
280.4,226890.692596,151.284671,70810.030743,-7.58891312,-0.77385377,110100.00,0.000000,0.51275583,0.0000000000,0.0000,3300.00,4140000.00,-537371.171129
280.5,226905.821063,150.525779,70807.600640,-7.58881782,-0.77384406,110100.00,0.000000,0.51018369,0.0000000000,0.0000,3300.00,4140000.00,-537345.981715
280.6,226920.873641,149.766897,70805.170537,-7.58872274,-0.77383436,110100.00,0.000000,0.50761158,0.0000000000,0.0000,3300.00,4140000.00,-537320.807419
280.7,226935.850331,149.008025,70802.740434,-7.58862785,-0.77382469,110100.00,0.000000,0.50503950,0.0000000000,0.0000,3300.00,4140000.00,-537295.648238
280.8,226950.751133,148.249162,70800.310331,-7.58853318,-0.77381503,110100.00,0.000000,0.50246745,0.0000000000,0.0000,3300.00,4140000.00,-537270.504170
280.9,226965.576049,147.490309,70797.880228,-7.58843871,-0.77380540,110100.00,0.000000,0.49989544,0.0000000000,0.0000,3300.00,4140000.00,-537245.375214
281.0,226980.325080,146.731465,70795.450125,-7.58834445,-0.77379579,110100.00,0.000000,0.49732345,0.0000000000,0.0000,3300.00,4140000.00,-537220.261367
281.1,226994.998227,145.972631,70793.020022,-7.58825040,-0.77378620,110100.00,0.000000,0.49475150,0.0000000000,0.0000,3300.00,4140000.00,-537195.162628
281.2,227009.595490,145.213806,70790.589919,-7.58815656,-0.77377663,110100.00,0.000000,0.49217958,0.0000000000,0.0000,3300.00,4140000.00,-537170.078994
281.3,227024.116870,144.454990,70788.159817,-7.58806292,-0.77376708,110100.00,0.000000,0.48960770,0.0000000000,0.0000,3300.00,4140000.00,-537145.010463
281.4,227038.562369,143.696184,70785.729714,-7.58796948,-0.77375755,110100.00,0.000000,0.48703584,0.0000000000,0.0000,3300.00,4140000.00,-537119.957033
281.5,227052.931988,142.937387,70783.299611,-7.58787626,-0.77374804,110100.00,0.000000,0.48446402,0.0000000000,0.0000,3300.00,4140000.00,-537094.918703
281.6,227067.225727,142.178599,70780.869508,-7.58778324,-0.77373856,110100.00,0.000000,0.48189222,0.0000000000,0.0000,3300.00,4140000.00,-537069.895470
281.7,227081.443586,141.419821,70778.439405,-7.58769043,-0.77372910,110100.00,0.000000,0.47932046,0.0000000000,0.0000,3300.00,4140000.00,-537044.887332
281.8,227095.585569,140.661052,70776.009302,-7.58759783,-0.77371965,110100.00,0.000000,0.47674873,0.0000000000,0.0000,3300.00,4140000.00,-537019.894287
281.9,227109.651674,139.902292,70773.579199,-7.58750543,-0.77371023,110100.00,0.000000,0.47417704,0.0000000000,0.0000,3300.00,4140000.00,-536994.916334
282.0,227123.641903,139.143542,70771.149096,-7.58741324,-0.77370083,110100.00,0.000000,0.47160537,0.0000000000,0.0000,3300.00,4140000.00,-536969.953470
282.1,227137.556257,138.384800,70768.718993,-7.58732125,-0.77369145,110100.00,0.000000,0.46903373,0.0000000000,0.0000,3300.00,4140000.00,-536945.005693
282.2,227151.394737,137.626068,70766.288890,-7.58722948,-0.77368209,110100.00,0.000000,0.46646213,0.0000000000,0.0000,3300.00,4140000.00,-536920.073001
282.3,227165.157344,136.867345,70763.858787,-7.58713791,-0.77367275,110100.00,0.000000,0.46389056,0.0000000000,0.0000,3300.00,4140000.00,-536895.155393
282.4,227178.844078,136.108631,70761.428684,-7.58704654,-0.77366344,110100.00,0.000000,0.46131901,0.0000000000,0.0000,3300.00,4140000.00,-536870.252866
282.5,227192.454942,135.349927,70758.998581,-7.58695539,-0.77365414,110100.00,0.000000,0.45874750,0.0000000000,0.0000,3300.00,4140000.00,-536845.365418
282.6,227205.989934,134.591231,70756.568479,-7.58686444,-0.77364487,110100.00,0.000000,0.45617602,0.0000000000,0.0000,3300.00,4140000.00,-536820.493048
282.7,227219.449057,133.832545,70754.138376,-7.58677369,-0.77363561,110100.00,0.000000,0.45360457,0.0000000000,0.0000,3300.00,4140000.00,-536795.635752
282.8,227232.832312,133.073867,70751.708273,-7.58668316,-0.77362638,110100.00,0.000000,0.45103315,0.0000000000,0.0000,3300.00,4140000.00,-536770.793530
282.9,227246.139699,132.315199,70749.278170,-7.58659283,-0.77361717,110100.00,0.000000,0.44846176,0.0000000000,0.0000,3300.00,4140000.00,-536745.966380
283.0,227259.371218,131.556540,70746.848067,-7.58650271,-0.77360798,110100.00,0.000000,0.44589041,0.0000000000,0.0000,3300.00,4140000.00,-536721.154298
283.1,227272.526872,130.797889,70744.417964,-7.58641279,-0.77359881,110100.00,0.000000,0.44331908,0.0000000000,0.0000,3300.00,4140000.00,-536696.357284
283.2,227285.606661,130.039248,70741.987861,-7.58632308,-0.77358966,110100.00,0.000000,0.44074778,0.0000000000,0.0000,3300.00,4140000.00,-536671.575336
283.3,227298.610586,129.280616,70739.557758,-7.58623358,-0.77358054,110100.00,0.000000,0.43817652,0.0000000000,0.0000,3300.00,4140000.00,-536646.808450
283.4,227311.538648,128.521993,70737.127655,-7.58614428,-0.77357143,110100.00,0.000000,0.43560528,0.0000000000,0.0000,3300.00,4140000.00,-536622.056627
283.5,227324.390847,127.763378,70734.697552,-7.58605520,-0.77356235,110100.00,0.000000,0.43303408,0.0000000000,0.0000,3300.00,4140000.00,-536597.319862
283.6,227337.167185,127.004773,70732.267449,-7.58596631,-0.77355328,110100.00,0.000000,0.43046290,0.0000000000,0.0000,3300.00,4140000.00,-536572.598155
283.7,227349.867662,126.246176,70729.837346,-7.58587764,-0.77354424,110100.00,0.000000,0.42789176,0.0000000000,0.0000,3300.00,4140000.00,-536547.891504
283.8,227362.492280,125.487588,70727.407243,-7.58578917,-0.77353522,110100.00,0.000000,0.42532064,0.0000000000,0.0000,3300.00,4140000.00,-536523.199906
283.9,227375.041039,124.729009,70724.977141,-7.58570091,-0.77352622,110100.00,0.000000,0.42274956,0.0000000000,0.0000,3300.00,4140000.00,-536498.523360
284.0,227387.513939,123.970439,70722.547038,-7.58561285,-0.77351724,110100.00,0.000000,0.42017850,0.0000000000,0.0000,3300.00,4140000.00,-536473.861863
284.1,227399.910983,123.211878,70720.116935,-7.58552501,-0.77350828,110100.00,0.000000,0.41760748,0.0000000000,0.0000,3300.00,4140000.00,-536449.215414
284.2,227412.232171,122.453325,70717.686832,-7.58543736,-0.77349935,110100.00,0.000000,0.41503648,0.0000000000,0.0000,3300.00,4140000.00,-536424.584011
284.3,227424.477504,121.694782,70715.256729,-7.58534993,-0.77349043,110100.00,0.000000,0.41246551,0.0000000000,0.0000,3300.00,4140000.00,-536399.967652
284.4,227436.646982,120.936247,70712.826626,-7.58526270,-0.77348154,110100.00,0.000000,0.40989458,0.0000000000,0.0000,3300.00,4140000.00,-536375.366334
284.5,227448.740607,120.177720,70710.396523,-7.58517568,-0.77347266,110100.00,0.000000,0.40732367,0.0000000000,0.0000,3300.00,4140000.00,-536350.780056
284.6,227460.758379,119.419203,70707.966420,-7.58508887,-0.77346381,110100.00,0.000000,0.40475279,0.0000000000,0.0000,3300.00,4140000.00,-536326.208816
284.7,227472.700299,118.660694,70705.536317,-7.58500226,-0.77345498,110100.00,0.000000,0.40218195,0.0000000000,0.0000,3300.00,4140000.00,-536301.652612
284.8,227484.566368,117.902194,70703.106214,-7.58491586,-0.77344617,110100.00,0.000000,0.39961113,0.0000000000,0.0000,3300.00,4140000.00,-536277.111442
284.9,227496.356588,117.143702,70700.676111,-7.58482966,-0.77343738,110100.00,0.000000,0.39704034,0.0000000000,0.0000,3300.00,4140000.00,-536252.585304
285.0,227508.070958,116.385219,70698.246008,-7.58474367,-0.77342861,110100.00,0.000000,0.39446958,0.0000000000,0.0000,3300.00,4140000.00,-536228.074196
285.1,227519.709480,115.626745,70695.815905,-7.58465789,-0.77341986,110100.00,0.000000,0.39189885,0.0000000000,0.0000,3300.00,4140000.00,-536203.578117
285.2,227531.272154,114.868279,70693.385803,-7.58457232,-0.77341114,110100.00,0.000000,0.38932815,0.0000000000,0.0000,3300.00,4140000.00,-536179.097063
285.3,227542.758982,114.109822,70690.955700,-7.58448695,-0.77340243,110100.00,0.000000,0.38675747,0.0000000000,0.0000,3300.00,4140000.00,-536154.631034
285.4,227554.169964,113.351373,70688.525597,-7.58440179,-0.77339375,110100.00,0.000000,0.38418683,0.0000000000,0.0000,3300.00,4140000.00,-536130.180027
285.5,227565.505102,112.592933,70686.095494,-7.58431683,-0.77338508,110100.00,0.000000,0.38161621,0.0000000000,0.0000,3300.00,4140000.00,-536105.744041
285.6,227576.764395,111.834501,70683.665391,-7.58423209,-0.77337644,110100.00,0.000000,0.37904563,0.0000000000,0.0000,3300.00,4140000.00,-536081.323073
285.7,227587.947845,111.076078,70681.235288,-7.58414755,-0.77336782,110100.00,0.000000,0.37647507,0.0000000000,0.0000,3300.00,4140000.00,-536056.917122
285.8,227599.055453,110.317663,70678.805185,-7.58406321,-0.77335922,110100.00,0.000000,0.37390454,0.0000000000,0.0000,3300.00,4140000.00,-536032.526185
285.9,227610.087219,109.559257,70676.375082,-7.58397908,-0.77335064,110100.00,0.000000,0.37133404,0.0000000000,0.0000,3300.00,4140000.00,-536008.150261
286.0,227621.043145,108.800859,70673.944979,-7.58389516,-0.77334209,110100.00,0.000000,0.36876357,0.0000000000,0.0000,3300.00,4140000.00,-535983.789348
286.1,227631.923231,108.042469,70671.514876,-7.58381145,-0.77333355,110100.00,0.000000,0.36619313,0.0000000000,0.0000,3300.00,4140000.00,-535959.443444
286.2,227642.727478,107.284088,70669.084773,-7.58372794,-0.77332503,110100.00,0.000000,0.36362271,0.0000000000,0.0000,3300.00,4140000.00,-535935.112547
286.3,227653.455887,106.525716,70666.654670,-7.58364464,-0.77331654,110100.00,0.000000,0.36105233,0.0000000000,0.0000,3300.00,4140000.00,-535910.796655
