Time_s,Height_m,Thrust_N,Drag_N,Inertial_Force_N,Accel_ms2,Velocity_ms
21.34,1048.9,591369.5,2387.3,212520.6,5.53,103.1
21.35,1049.9,591374.1,2389.6,212539,5.53,103.1
21.36,1051,591378.7,2392,212557.5,5.54,103.2
21.37,1052,591383.3,2394.4,212575.9,5.54,103.3
21.38,1053,591388,2396.8,212594.4,5.54,103.3
21.39,1054.1,591392.6,2399.2,212612.8,5.54,103.4
21.4,1055.1,591397.2,2401.5,212631.3,5.54,103.4
21.41,1056.1,591401.8,2403.9,212649.7,5.54,103.5
21.42,1057.2,591406.4,2406.3,212668.2,5.54,103.5
21.43,1058.2,591411,2408.7,212686.6,5.54,103.6
21.44,1059.2,591415.7,2411.1,212705.1,5.54,103.6
21.45,1060.3,591420.3,2413.5,212723.5,5.54,103.7
21.46,1061.3,591424.9,2415.9,212742,5.54,103.8
21.47,1062.3,591429.5,2418.3,212760.5,5.54,103.8
21.48,1063.4,591434.2,2420.7,212778.9,5.54,103.9
21.49,1064.4,591438.8,2423,212797.4,5.54,103.9
21.5,1065.5,591443.4,2425.4,212815.8,5.55,104
21.51,1066.5,591448.1,2427.8,212834.3,5.55,104
21.52,1067.5,591452.7,2430.2,212852.8,5.55,104.1
21.53,1068.6,591457.3,2432.6,212871.2,5.55,104.1
21.54,1069.6,591462,2435,212889.7,5.55,104.2
21.55,1070.7,591466.6,2437.4,212908.2,5.55,104.3
21.56,1071.7,591471.3,2439.8,212926.6,5.55,104.3
21.57,1072.8,591475.9,2442.2,212945.1,5.55,104.4
21.58,1073.8,591480.6,2444.6,212963.6,5.55,104.4
21.59,1074.8,591485.2,2447.1,212982,5.55,104.5
21.6,1075.9,591489.9,2449.5,213000.5,5.55,104.5
21.61,1076.9,591494.5,2451.9,213019,5.55,104.6
21.62,1078,591499.2,2454.3,213037.4,5.55,104.6
21.63,1079,591503.9,2456.7,213055.9,5.56,104.7
21.64,1080.1,591508.5,2459.1,213074.4,5.56,104.8
21.65,1081.1,591513.2,2461.5,213092.9,5.56,104.8
21.66,1082.2,591517.8,2463.9,213111.3,5.56,104.9
21.67,1083.2,591522.5,2466.4,213129.8,5.56,104.9
21.68,1084.3,591527.2,2468.8,213148.3,5.56,105
21.69,1085.3,591531.9,2471.2,213166.8,5.56,105
21.7,1086.4,591536.5,2473.6,213185.2,5.56,105.1
21.71,1087.4,591541.2,2476,213203.7,5.56,105.1
21.72,1088.5,591545.9,2478.5,213222.2,5.56,105.2
21.73,1089.5,591550.6,2480.9,213240.7,5.56,105.3
21.74,1090.6,591555.2,2483.3,213259.1,5.56,105.3
21.75,1091.6,591559.9,2485.7,213277.6,5.56,105.4
21.76,1092.7,591564.6,2488.2,213296.1,5.56,105.4
21.77,1093.7,591569.3,2490.6,213314.6,5.57,105.5
21.78,1094.8,591574,2493,213333.1,5.57,105.5
21.79,1095.8,591578.7,2495.4,213351.6,5.57,105.6
21.8,1096.9,591583.4,2497.9,213370,5.57,105.6
21.81,1098,591588.1,2500.3,213388.5,5.57,105.7
21.82,1099,591592.8,2502.7,213407,5.57,105.8
21.83,1100.1,591597.5,2505.2,213425.5,5.57,105.8
21.84,1101.1,591602.2,2507.6,213444,5.57,105.9
21.85,1102.2,591606.9,2510.1,213462.5,5.57,105.9
21.86,1103.3,591611.6,2512.5,213481,5.57,106
21.87,1104.3,591616.3,2514.9,213499.5,5.57,106
21.88,1105.4,591621,2517.4,213518,5.57,106.1
21.89,1106.4,591625.7,2519.8,213536.5,5.57,106.1
21.9,1107.5,591630.4,2522.3,213554.9,5.57,106.2
21.91,1108.6,591635.1,2524.7,213573.4,5.58,106.3
21.92,1109.6,591639.9,2527.2,213591.9,5.58,106.3
21.93,1110.7,591644.6,2529.6,213610.4,5.58,106.4
21.94,1111.7,591649.3,2532.1,213628.9,5.58,106.4
21.95,1112.8,591654,2534.5,213647.4,5.58,106.5
21.96,1113.9,591658.7,2537,213665.9,5.58,106.5
21.97,1114.9,591663.5,2539.4,213684.4,5.58,106.6
21.98,1116,591668.2,2541.9,213702.9,5.58,106.6
21.99,1117.1,591672.9,2544.3,213721.4,5.58,106.7
22,1118.1,591677.7,2546.8,213739.9,5.58,106.8
22.01,1119.2,591682.4,2549.2,213758.4,5.58,106.8
22.02,1120.3,591687.1,2551.7,213776.9,5.58,106.9
22.03,1121.3,591691.9,2554.2,213795.4,5.58,106.9
22.04,1122.4,591696.6,2556.6,213813.9,5.58,107
22.05,1123.5,591701.4,2559.1,213832.4,5.59,107
22.06,1124.6,591706.1,2561.6,213851,5.59,107.1
22.07,1125.6,591710.9,2564,213869.5,5.59,107.1
22.08,1126.7,591715.6,2566.5,213888,5.59,107.2
22.09,1127.8,591720.4,2569,213906.5,5.59,107.3
22.1,1128.8,591725.1,2571.4,213925,5.59,107.3
22.11,1129.9,591729.9,2573.9,213943.5,5.59,107.4
22.12,1131,591734.6,2576.4,213962,5.59,107.4
22.13,1132.1,591739.4,2578.8,213980.5,5.59,107.5
22.14,1133.1,591744.1,2581.3,213999,5.59,107.5
22.15,1134.2,591748.9,2583.8,214017.5,5.59,107.6
22.16,1135.3,591753.7,2586.3,214036.1,5.59,107.7
22.17,1136.4,591758.4,2588.7,214054.6,5.59,107.7
22.18,1137.5,591763.2,2591.2,214073.1,5.59,107.8
22.19,1138.5,591768,2593.7,214091.6,5.6,107.8
22.2,1139.6,591772.8,2596.2,214110.1,5.6,107.9
22.21,1140.7,591777.5,2598.7,214128.6,5.6,107.9
22.22,1141.8,591782.3,2601.1,214147.2,5.6,108
22.23,1142.8,591787.1,2603.6,214165.7,5.6,108
22.24,1143.9,591791.9,2606.1,214184.2,5.6,108.1
22.25,1145,591796.6,2608.6,214202.7,5.6,108.2
22.26,1146.1,591801.4,2611.1,214221.2,5.6,108.2
22.27,1147.2,591806.2,2613.6,214239.8,5.6,108.3
22.28,1148.3,591811,2616.1,214258.3,5.6,108.3
22.29,1149.3,591815.8,2618.6,214276.8,5.6,108.4
22.3,1150.4,591820.6,2621.1,214295.3,5.6,108.4
22.31,1151.5,591825.4,2623.6,214313.9,5.6,108.5
22.32,1152.6,591830.2,2626.1,214332.4,5.6,108.5
22.33,1153.7,591835,2628.5,214350.9,5.61,108.6
22.34,1154.8,591839.8,2631,214369.5,5.61,108.7
22.35,1155.9,591844.6,2633.5,214388,5.61,108.7
22.36,1156.9,591849.4,2636,214406.5,5.61,108.8
22.37,1158,591854.2,2638.6,214425,5.61,108.8
22.38,1159.1,591859,2641.1,214443.6,5.61,108.9
22.39,1160.2,591863.8,2643.6,214462.1,5.61,108.9
22.4,1161.3,591868.6,2646.1,214480.6,5.61,109
22.41,1162.4,591873.4,2648.6,214499.2,5.61,109.1
22.42,1163.5,591878.3,2651.1,214517.7,5.61,109.1
22.43,1164.6,591883.1,2653.6,214536.3,5.61,109.2
22.44,1165.7,591887.9,2656.1,214554.8,5.61,109.2
22.45,1166.8,591892.7,2658.6,214573.3,5.61,109.3
22.46,1167.8,591897.5,2661.1,214591.9,5.62,109.3
22.47,1168.9,591902.4,2663.6,214610.4,5.62,109.4
22.48,1170,591907.2,2666.2,214628.9,5.62,109.4
22.49,1171.1,591912,2668.7,214647.5,5.62,109.5
22.5,1172.2,591916.9,2671.2,214666,5.62,109.6
22.51,1173.3,591921.7,2673.7,214684.6,5.62,109.6
22.52,1174.4,591926.5,2676.2,214703.1,5.62,109.7
22.53,1175.5,591931.4,2678.8,214721.7,5.62,109.7
22.54,1176.6,591936.2,2681.3,214740.2,5.62,109.8
22.55,1177.7,591941,2683.8,214758.7,5.62,109.8
22.56,1178.8,591945.9,2686.3,214777.3,5.62,109.9
22.57,1179.9,591950.7,2688.9,214795.8,5.62,110
22.58,1181,591955.6,2691.4,214814.4,5.62,110
22.59,1182.1,591960.4,2693.9,214832.9,5.62,110.1
22.6,1183.2,591965.3,2696.4,214851.5,5.63,110.1
22.61,1184.3,591970.1,2699,214870,5.63,110.2
22.62,1185.4,591975,2701.5,214888.6,5.63,110.2
22.63,1186.5,591979.8,2704,214907.1,5.63,110.3
22.64,1187.6,591984.7,2706.6,214925.7,5.63,110.3
22.65,1188.7,591989.6,2709.1,214944.2,5.63,110.4
22.66,1189.8,591994.4,2711.6,214962.8,5.63,110.5
22.67,1190.9,591999.3,2714.2,214981.3,5.63,110.5
22.68,1192,592004.2,2716.7,214999.9,5.63,110.6
22.69,1193.1,592009,2719.3,215018.5,5.63,110.6
22.7,1194.2,592013.9,2721.8,215037,5.63,110.7
22.71,1195.4,592018.8,2724.4,215055.6,5.63,110.7
22.72,1196.5,592023.6,2726.9,215074.1,5.63,110.8
22.73,1197.6,592028.5,2729.4,215092.7,5.63,110.9
22.74,1198.7,592033.4,2732,215111.3,5.64,110.9
22.75,1199.8,592038.3,2734.5,215129.8,5.64,111
22.76,1200.9,592043.2,2737.1,215148.4,5.64,111
22.77,1202,592048,2739.6,215166.9,5.64,111.1
22.78,1203.1,592052.9,2742.2,215185.5,5.64,111.1
22.79,1204.2,592057.8,2744.7,215204.1,5.64,111.2
22.8,1205.3,592062.7,2747.3,215222.6,5.64,111.2
22.81,1206.5,592067.6,2749.9,215241.2,5.64,111.3
22.82,1207.6,592072.5,2752.4,215259.8,5.64,111.4
22.83,1208.7,592077.4,2755,215278.3,5.64,111.4
22.84,1209.8,592082.3,2757.5,215296.9,5.64,111.5
22.85,1210.9,592087.2,2760.1,215315.5,5.64,111.5
22.86,1212,592092.1,2762.7,215334,5.64,111.6
22.87,1213.1,592097,2765.2,215352.6,5.64,111.6
22.88,1214.3,592101.9,2767.8,215371.2,5.65,111.7
22.89,1215.4,592106.8,2770.4,215389.8,5.65,111.8
22.9,1216.5,592111.7,2772.9,215408.3,5.65,111.8
22.91,1217.6,592116.6,2775.5,215426.9,5.65,111.9
22.92,1218.7,592121.5,2778.1,215445.5,5.65,111.9
22.93,1219.9,592126.5,2780.6,215464,5.65,112
22.94,1221,592131.4,2783.2,215482.6,5.65,112
22.95,1222.1,592136.3,2785.8,215501.2,5.65,112.1
22.96,1223.2,592141.2,2788.3,215519.8,5.65,112.2
22.97,1224.3,592146.1,2790.9,215538.4,5.65,112.2
22.98,1225.5,592151.1,2793.5,215556.9,5.65,112.3
22.99,1226.6,592156,2796.1,215575.5,5.65,112.3
23,1227.7,592160.9,2798.7,215594.1,5.65,112.4
23.01,1228.8,592165.8,2801.2,215612.7,5.66,112.4
23.02,1230,592170.8,2803.8,215631.3,5.66,112.5
23.03,1231.1,592175.7,2806.4,215649.8,5.66,112.5
23.04,1232.2,592180.7,2809,215668.4,5.66,112.6
23.05,1233.3,592185.6,2811.6,215687,5.66,112.7
23.06,1234.5,592190.5,2814.2,215705.6,5.66,112.7
23.07,1235.6,592195.5,2816.7,215724.2,5.66,112.8
23.08,1236.7,592200.4,2819.3,215742.8,5.66,112.8
23.09,1237.8,592205.4,2821.9,215761.4,5.66,112.9
23.1,1239,592210.3,2824.5,215779.9,5.66,112.9
23.11,1240.1,592215.3,2827.1,215798.5,5.66,113
23.12,1241.2,592220.2,2829.7,215817.1,5.66,113.1
23.13,1242.4,592225.2,2832.3,215835.7,5.66,113.1
23.14,1243.5,592230.1,2834.9,215854.3,5.66,113.2
23.15,1244.6,592235.1,2837.5,215872.9,5.67,113.2
23.16,1245.8,592240,2840.1,215891.5,5.67,113.3
23.17,1246.9,592245,2842.7,215910.1,5.67,113.3
23.18,1248,592250,2845.3,215928.7,5.67,113.4
23.19,1249.2,592254.9,2847.9,215947.3,5.67,113.5
23.2,1250.3,592259.9,2850.5,215965.9,5.67,113.5
23.21,1251.4,592264.9,2853.1,215984.5,5.67,113.6
23.22,1252.6,592269.8,2855.7,216003.1,5.67,113.6
23.23,1253.7,592274.8,2858.3,216021.7,5.67,113.7
23.24,1254.8,592279.8,2860.9,216040.3,5.67,113.7
23.25,1256,592284.8,2863.5,216058.9,5.67,113.8
23.26,1257.1,592289.7,2866.1,216077.5,5.67,113.8
23.27,1258.3,592294.7,2868.8,216096.1,5.67,113.9
23.28,1259.4,592299.7,2871.4,216114.7,5.67,114
23.29,1260.5,592304.7,2874,216133.3,5.68,114
23.3,1261.7,592309.7,2876.6,216151.9,5.68,114.1
23.31,1262.8,592314.7,2879.2,216170.5,5.68,114.1
23.32,1264,592319.7,2881.8,216189.1,5.68,114.2
23.33,1265.1,592324.6,2884.4,216207.7,5.68,114.2
23.34,1266.2,592329.6,2887.1,216226.3,5.68,114.3
23.35,1267.4,592334.6,2889.7,216244.9,5.68,114.4
23.36,1268.5,592339.6,2892.3,216263.5,5.68,114.4
23.37,1269.7,592344.6,2894.9,216282.1,5.68,114.5
23.38,1270.8,592349.6,2897.6,216300.7,5.68,114.5
23.39,1272,592354.6,2900.2,216319.3,5.68,114.6
23.4,1273.1,592359.6,2902.8,216337.9,5.68,114.6
23.41,1274.3,592364.7,2905.4,216356.5,5.68,114.7
23.42,1275.4,592369.7,2908.1,216375.2,5.69,114.8
23.43,1276.6,592374.7,2910.7,216393.8,5.69,114.8
23.44,1277.7,592379.7,2913.3,216412.4,5.69,114.9
23.45,1278.8,592384.7,2916,216431,5.69,114.9
23.46,1280,592389.7,2918.6,216449.6,5.69,115
23.47,1281.1,592394.7,2921.2,216468.2,5.69,115
23.48,1282.3,592399.8,2923.9,216486.8,5.69,115.1
23.49,1283.5,592404.8,2926.5,216505.5,5.69,115.2
23.5,1284.6,592409.8,2929.2,216524.1,5.69,115.2
23.51,1285.8,592414.8,2931.8,216542.7,5.69,115.3
23.52,1286.9,592419.9,2934.4,216561.3,5.69,115.3
23.53,1288.1,592424.9,2937.1,216579.9,5.69,115.4
23.54,1289.2,592429.9,2939.7,216598.6,5.69,115.4
23.55,1290.4,592435,2942.4,216617.2,5.69,115.5
23.56,1291.5,592440,2945,216635.8,5.7,115.6
23.57,1292.7,592445,2947.7,216654.4,5.7,115.6
23.58,1293.8,592450.1,2950.3,216673.1,5.7,115.7
23.59,1295,592455.1,2953,216691.7,5.7,115.7
23.6,1296.2,592460.2,2955.6,216710.3,5.7,115.8
23.61,1297.3,592465.2,2958.3,216728.9,5.7,115.8
23.62,1298.5,592470.3,2960.9,216747.6,5.7,115.9
23.63,1299.6,592475.3,2963.6,216766.2,5.7,116
23.64,1300.8,592480.4,2966.2,216784.8,5.7,116
23.65,1301.9,592485.4,2968.9,216803.5,5.7,116.1
23.66,1303.1,592490.5,2971.6,216822.1,5.7,116.1
23.67,1304.3,592495.5,2974.2,216840.7,5.7,116.2
23.68,1305.4,592500.6,2976.9,216859.3,5.7,116.2
23.69,1306.6,592505.6,2979.5,216878,5.71,116.3
23.7,1307.8,592510.7,2982.2,216896.6,5.71,116.4
23.71,1308.9,592515.8,2984.9,216915.2,5.71,116.4
23.72,1310.1,592520.8,2987.5,216933.9,5.71,116.5
23.73,1311.3,592525.9,2990.2,216952.5,5.71,116.5
23.74,1312.4,592531,2992.9,216971.2,5.71,116.6
23.75,1313.6,592536.1,2995.5,216989.8,5.71,116.6
23.76,1314.7,592541.1,2998.2,217008.4,5.71,116.7
23.77,1315.9,592546.2,3000.9,217027.1,5.71,116.8
23.78,1317.1,592551.3,3003.6,217045.7,5.71,116.8
23.79,1318.3,592556.4,3006.2,217064.3,5.71,116.9
23.8,1319.4,592561.4,3008.9,217083,5.71,116.9
23.81,1320.6,592566.5,3011.6,217101.6,5.71,117
23.82,1321.8,592571.6,3014.3,217120.3,5.71,117
23.83,1322.9,592576.7,3017,217138.9,5.72,117.1
23.84,1324.1,592581.8,3019.6,217157.6,5.72,117.2
23.85,1325.3,592586.9,3022.3,217176.2,5.72,117.2
23.86,1326.4,592592,3025,217194.8,5.72,117.3
23.87,1327.6,592597.1,3027.7,217213.5,5.72,117.3
23.88,1328.8,592602.2,3030.4,217232.1,5.72,117.4
23.89,1330,592607.3,3033.1,217250.8,5.72,117.4
23.9,1331.1,592612.4,3035.7,217269.4,5.72,117.5
23.91,1332.3,592617.5,3038.4,217288.1,5.72,117.6
23.92,1333.5,592622.6,3041.1,217306.7,5.72,117.6
23.93,1334.7,592627.7,3043.8,217325.4,5.72,117.7
23.94,1335.8,592632.8,3046.5,217344,5.72,117.7
23.95,1337,592637.9,3049.2,217362.7,5.72,117.8
23.96,1338.2,592643,3051.9,217381.3,5.72,117.8
23.97,1339.4,592648.1,3054.6,217400,5.73,117.9
23.98,1340.6,592653.2,3057.3,217418.6,5.73,118
23.99,1341.7,592658.4,3060,217437.3,5.73,118
24,1342.9,592663.5,3062.7,217456,5.73,118.1
24.01,1344.1,592668.6,3065.4,217474.6,5.73,118.1
24.02,1345.3,592673.7,3068.1,217493.3,5.73,118.2
24.03,1346.5,592678.8,3070.8,217511.9,5.73,118.2
24.04,1347.6,592684,3073.5,217530.6,5.73,118.3
24.05,1348.8,592689.1,3076.2,217549.2,5.73,118.4
24.06,1350,592694.2,3078.9,217567.9,5.73,118.4
24.07,1351.2,592699.4,3081.6,217586.6,5.73,118.5
24.08,1352.4,592704.5,3084.3,217605.2,5.73,118.5
24.09,1353.6,592709.6,3087,217623.9,5.73,118.6
24.1,1354.8,592714.8,3089.8,217642.6,5.74,118.6
24.11,1355.9,592719.9,3092.5,217661.2,5.74,118.7
24.12,1357.1,592725.1,3095.2,217679.9,5.74,118.8
24.13,1358.3,592730.2,3097.9,217698.6,5.74,118.8
24.14,1359.5,592735.3,3100.6,217717.2,5.74,118.9
24.15,1360.7,592740.5,3103.3,217735.9,5.74,118.9
24.16,1361.9,592745.6,3106.1,217754.6,5.74,119
24.17,1363.1,592750.8,3108.8,217773.2,5.74,119
24.18,1364.3,592756,3111.5,217791.9,5.74,119.1
24.19,1365.5,592761.1,3114.2,217810.6,5.74,119.2
24.2,1366.6,592766.3,3116.9,217829.2,5.74,119.2
24.21,1367.8,592771.4,3119.7,217847.9,5.74,119.3
24.22,1369,592776.6,3122.4,217866.6,5.74,119.3
24.23,1370.2,592781.7,3125.1,217885.2,5.74,119.4
24.24,1371.4,592786.9,3127.9,217903.9,5.75,119.4
24.25,1372.6,592792.1,3130.6,217922.6,5.75,119.5
24.26,1373.8,592797.2,3133.3,217941.3,5.75,119.6
24.27,1375,592802.4,3136.1,217959.9,5.75,119.6
24.28,1376.2,592807.6,3138.8,217978.6,5.75,119.7
24.29,1377.4,592812.8,3141.5,217997.3,5.75,119.7
24.3,1378.6,592817.9,3144.3,218016,5.75,119.8
24.31,1379.8,592823.1,3147,218034.6,5.75,119.8
24.32,1381,592828.3,3149.7,218053.3,5.75,119.9
24.33,1382.2,592833.5,3152.5,218072,5.75,120
24.34,1383.4,592838.7,3155.2,218090.7,5.75,120
24.35,1384.6,592843.8,3158,218109.4,5.75,120.1
24.36,1385.8,592849,3160.7,218128.1,5.75,120.1
24.37,1387,592854.2,3163.4,218146.7,5.76,120.2
24.38,1388.2,592859.4,3166.2,218165.4,5.76,120.2
24.39,1389.4,592864.6,3168.9,218184.1,5.76,120.3
24.4,1390.6,592869.8,3171.7,218202.8,5.76,120.4
24.41,1391.8,592875,3174.4,218221.5,5.76,120.4
24.42,1393,592880.2,3177.2,218240.2,5.76,120.5
24.43,1394.2,592885.4,3179.9,218258.8,5.76,120.5
24.44,1395.4,592890.6,3182.7,218277.5,5.76,120.6
24.45,1396.6,592895.8,3185.4,218296.2,5.76,120.7
24.46,1397.8,592901,3188.2,218314.9,5.76,120.7
24.47,1399,592906.2,3191,218333.6,5.76,120.8
24.48,1400.3,592911.4,3193.7,218352.3,5.76,120.8
24.49,1401.5,592916.6,3196.5,218371,5.76,120.9
24.5,1402.7,592921.9,3199.2,218389.7,5.76,120.9
24.51,1403.9,592927.1,3202,218408.4,5.77,121
24.52,1405.1,592932.3,3204.8,218427.1,5.77,121.1
24.53,1406.3,592937.5,3207.5,218445.8,5.77,121.1
24.54,1407.5,592942.7,3210.3,218464.4,5.77,121.2
24.55,1408.7,592947.9,3213.1,218483.1,5.77,121.2
24.56,1409.9,592953.2,3215.8,218501.8,5.77,121.3
24.57,1411.2,592958.4,3218.6,218520.5,5.77,121.3
24.58,1412.4,592963.6,3221.4,218539.2,5.77,121.4
24.59,1413.6,592968.9,3224.1,218557.9,5.77,121.5
24.6,1414.8,592974.1,3226.9,218576.6,5.77,121.5
24.61,1416,592979.3,3229.7,218595.3,5.77,121.6
24.62,1417.2,592984.6,3232.4,218614,5.77,121.6
24.63,1418.4,592989.8,3235.2,218632.7,5.77,121.7
24.64,1419.7,592995,3238,218651.4,5.78,121.7
24.65,1420.9,593000.3,3240.8,218670.1,5.78,121.8
24.66,1422.1,593005.5,3243.6,218688.8,5.78,121.9
24.67,1423.3,593010.8,3246.3,218707.5,5.78,121.9
24.68,1424.5,593016,3249.1,218726.3,5.78,122
24.69,1425.8,593021.3,3251.9,218745,5.78,122
24.7,1427,593026.5,3254.7,218763.7,5.78,122.1
24.71,1428.2,593031.8,3257.5,218782.4,5.78,122.2
24.72,1429.4,593037,3260.3,218801.1,5.78,122.2
24.73,1430.6,593042.3,3263,218819.8,5.78,122.3
24.74,1431.9,593047.5,3265.8,218838.5,5.78,122.3
24.75,1433.1,593052.8,3268.6,218857.2,5.78,122.4
24.76,1434.3,593058,3271.4,218875.9,5.78,122.4
24.77,1435.5,593063.3,3274.2,218894.6,5.79,122.5
24.78,1436.8,593068.6,3277,218913.3,5.79,122.6
24.79,1438,593073.8,3279.8,218932.1,5.79,122.6
24.8,1439.2,593079.1,3282.6,218950.8,5.79,122.7
24.81,1440.4,593084.4,3285.4,218969.5,5.79,122.7
24.82,1441.7,593089.7,3288.2,218988.2,5.79,122.8
24.83,1442.9,593094.9,3291,219006.9,5.79,122.8
24.84,1444.1,593100.2,3293.8,219025.6,5.79,122.9
24.85,1445.4,593105.5,3296.6,219044.3,5.79,123
24.86,1446.6,593110.8,3299.4,219063.1,5.79,123
24.87,1447.8,593116,3302.2,219081.8,5.79,123.1
24.88,1449,593121.3,3305,219100.5,5.79,123.1
24.89,1450.3,593126.6,3307.8,219119.2,5.79,123.2
24.9,1451.5,593131.9,3310.6,219137.9,5.79,123.3
24.91,1452.7,593137.2,3313.4,219156.7,5.8,123.3
24.92,1454,593142.5,3316.2,219175.4,5.8,123.4
24.93,1455.2,593147.8,3319.1,219194.1,5.8,123.4
24.94,1456.4,593153.1,3321.9,219212.8,5.8,123.5
24.95,1457.7,593158.4,3324.7,219231.5,5.8,123.5
24.96,1458.9,593163.7,3327.5,219250.3,5.8,123.6
24.97,1460.2,593169,3330.3,219269,5.8,123.7
24.98,1461.4,593174.3,3333.1,219287.7,5.8,123.7
24.99,1462.6,593179.6,3335.9,219306.5,5.8,123.8
25,1463.9,593184.9,3338.8,219325.2,5.8,123.8
25.01,1465.1,593190.2,3341.6,219343.9,5.8,123.9
25.02,1466.3,593195.5,3344.4,219362.6,5.8,123.9
25.03,1467.6,593200.8,3347.2,219381.4,5.8,124
25.04,1468.8,593206.1,3350.1,219400.1,5.81,124.1
25.05,1470.1,593211.4,3352.9,219418.8,5.81,124.1
25.06,1471.3,593216.7,3355.7,219437.6,5.81,124.2
25.07,1472.5,593222.1,3358.5,219456.3,5.81,124.2
25.08,1473.8,593227.4,3361.4,219475,5.81,124.3
25.09,1475,593232.7,3364.2,219493.8,5.81,124.4
25.1,1476.3,593238,3367,219512.5,5.81,124.4
25.11,1477.5,593243.4,3369.9,219531.2,5.81,124.5
25.12,1478.8,593248.7,3372.7,219550,5.81,124.5
25.13,1480,593254,3375.5,219568.7,5.81,124.6
25.14,1481.3,593259.3,3378.4,219587.4,5.81,124.6
25.15,1482.5,593264.7,3381.2,219606.2,5.81,124.7
25.16,1483.8,593270,3384,219624.9,5.81,124.8
25.17,1485,593275.3,3386.9,219643.7,5.81,124.8
25.18,1486.2,593280.7,3389.7,219662.4,5.82,124.9
25.19,1487.5,593286,3392.6,219681.1,5.82,124.9
25.2,1488.7,593291.4,3395.4,219699.9,5.82,125
25.21,1490,593296.7,3398.3,219718.6,5.82,125.1
25.22,1491.2,593302.1,3401.1,219737.4,5.82,125.1
25.23,1492.5,593307.4,3403.9,219756.1,5.82,125.2
25.24,1493.8,593312.8,3406.8,219774.8,5.82,125.2
25.25,1495,593318.1,3409.6,219793.6,5.82,125.3
25.26,1496.3,593323.5,3412.5,219812.3,5.82,125.3
25.27,1497.5,593328.8,3415.3,219831.1,5.82,125.4
25.28,1498.8,593334.2,3418.2,219849.8,5.82,125.5
25.29,1500,593339.5,3421.1,219868.6,5.82,125.5
25.3,1501.3,593344.9,3423.9,219887.3,5.82,125.6
25.31,1502.5,593350.3,3426.8,219906.1,5.83,125.6
25.32,1503.8,593355.6,3429.6,219924.8,5.83,125.7
25.33,1505,593361,3432.5,219943.6,5.83,125.8
25.34,1506.3,593366.3,3435.3,219962.3,5.83,125.8
25.35,1507.6,593371.7,3438.2,219981.1,5.83,125.9
25.36,1508.8,593377.1,3441.1,219999.8,5.83,125.9
25.37,1510.1,593382.5,3443.9,220018.6,5.83,126
25.38,1511.3,593387.8,3446.8,220037.3,5.83,126
25.39,1512.6,593393.2,3449.7,220056.1,5.83,126.1
25.4,1513.9,593398.6,3452.5,220074.8,5.83,126.2
25.41,1515.1,593404,3455.4,220093.6,5.83,126.2
25.42,1516.4,593409.4,3458.3,220112.4,5.83,126.3
25.43,1517.7,593414.7,3461.1,220131.1,5.83,126.3
25.44,1518.9,593420.1,3464,220149.9,5.84,126.4
25.45,1520.2,593425.5,3466.9,220168.6,5.84,126.5
25.46,1521.4,593430.9,3469.8,220187.4,5.84,126.5
25.47,1522.7,593436.3,3472.6,220206.2,5.84,126.6
25.48,1524,593441.7,3475.5,220224.9,5.84,126.6
25.49,1525.2,593447.1,3478.4,220243.7,5.84,126.7
25.5,1526.5,593452.5,3481.3,220262.4,5.84,126.7
25.51,1527.8,593457.9,3484.1,220281.2,5.84,126.8
25.52,1529,593463.3,3487,220300,5.84,126.9
25.53,1530.3,593468.7,3489.9,220318.7,5.84,126.9
25.54,1531.6,593474.1,3492.8,220337.5,5.84,127
25.55,1532.9,593479.5,3495.7,220356.3,5.84,127
25.56,1534.1,593484.9,3498.6,220375,5.84,127.1
25.57,1535.4,593490.3,3501.5,220393.8,5.84,127.2
25.58,1536.7,593495.7,3504.3,220412.6,5.85,127.2
25.59,1537.9,593501.1,3507.2,220431.3,5.85,127.3
25.6,1539.2,593506.5,3510.1,220450.1,5.85,127.3
25.61,1540.5,593512,3513,220468.9,5.85,127.4
25.62,1541.8,593517.4,3515.9,220487.6,5.85,127.4
25.63,1543,593522.8,3518.8,220506.4,5.85,127.5
25.64,1544.3,593528.2,3521.7,220525.2,5.85,127.6
25.65,1545.6,593533.6,3524.6,220543.9,5.85,127.6
25.66,1546.9,593539.1,3527.5,220562.7,5.85,127.7
25.67,1548.1,593544.5,3530.4,220581.5,5.85,127.7
25.68,1549.4,593549.9,3533.3,220600.3,5.85,127.8
25.69,1550.7,593555.4,3536.2,220619,5.85,127.9
25.7,1552,593560.8,3539.1,220637.8,5.85,127.9
25.71,1553.3,593566.2,3542,220656.6,5.86,128
25.72,1554.5,593571.7,3544.9,220675.4,5.86,128
25.73,1555.8,593577.1,3547.8,220694.1,5.86,128.1
25.74,1557.1,593582.5,3550.7,220712.9,5.86,128.1
25.75,1558.4,593588,3553.6,220731.7,5.86,128.2
25.76,1559.7,593593.4,3556.5,220750.5,5.86,128.3
25.77,1560.9,593598.9,3559.4,220769.3,5.86,128.3
25.78,1562.2,593604.3,3562.4,220788,5.86,128.4
25.79,1563.5,593609.8,3565.3,220806.8,5.86,128.4
25.8,1564.8,593615.2,3568.2,220825.6,5.86,128.5
25.81,1566.1,593620.7,3571.1,220844.4,5.86,128.6
25.82,1567.4,593626.1,3574,220863.2,5.86,128.6
